timestep	potential_energy	temperature
30000000	3088.409912	0.9783924222
30020000	3591.436768	1.201339841
30040000	3820.095215	1.263563752
30060000	3839.803955	1.282806396
30080000	3882.842773	1.320269823
30100000	3953.30957	1.27519846
30120000	3924.181152	1.279633284
30140000	3965.259521	1.301713228
30160000	4001.448486	1.275146961
30180000	3909.297119	1.299822688
30200000	3887.779785	1.310014248
30220000	3860.628174	1.302275419
30240000	3905.540527	1.277763963
30260000	3731.857666	1.297762156
30280000	3948.913086	1.313605428
30300000	3955.730713	1.322395563
30320000	3867.871094	1.274855375
30340000	3955.073486	1.256228089
30360000	3849.399658	1.286365628
30380000	3840.560791	1.330304146
30400000	3909.68457	1.328873754
30420000	4191.421875	1.301303148
30440000	3913.110596	1.340439916
30460000	3900.366455	1.280400157
30480000	3831.606934	1.264450312
30500000	3973.681641	1.327866077
30520000	3901.792969	1.265587807
30540000	3928.05835	1.302697182
30560000	3967.092773	1.274617672
30580000	3942.970703	1.295606256
30600000	3966.500488	1.299782395
30620000	3790.014893	1.292126417
30640000	3933.05835	1.316586494
30660000	3931.36084	1.301276445
30680000	3904.197266	1.342201233
30700000	4023.138672	1.319795489
30720000	3913.418457	1.295139551
30740000	3903.499023	1.298310161
30760000	3806.576172	1.250980973
30780000	3927.519531	1.282156944
30800000	3887.37793	1.313360929
30820000	3999.306152	1.285510778
30840000	3827.428223	1.283605218
30860000	3813.949219	1.269891977
30880000	3819.480225	1.305654049
30900000	4029.453125	1.279487848
30920000	3930.803711	1.29440093
30940000	3909.415527	1.272499442
30960000	3818.704102	1.298738718
30980000	3872.020508	1.292983174
31000000	3942.891113	1.283587337
31020000	3867.928711	1.298220515
31040000	3950.244629	1.30285728
31060000	3825.47583	1.281528115
31080000	3996.151367	1.290850878
31100000	3948.777588	1.327225685
31120000	4042.705078	1.255751491
31140000	4044.656982	1.278805137
31160000	3983.586426	1.292463541
31180000	3938.7146	1.293783545
31200000	3931.279541	1.278470516
31220000	3838.355957	1.262507558
31240000	3851.8396	1.298817515
31260000	3950.719727	1.286527038
31280000	3891.003662	1.310776711
31300000	3863.299805	1.286905169
31320000	3883.830566	1.332512856
31340000	3922.639893	1.285114884
31360000	3942.557129	1.292335153
31380000	3881.226074	1.316375852
31400000	3894.457275	1.309745908
31420000	3854.562012	1.308756709
31440000	3807.337402	1.281895399
31460000	3785.347168	1.277716279
31480000	3800.395508	1.335194349
31500000	3941.369629	1.324109197
31520000	3996.312256	1.30452919
31540000	4040.812012	1.292694449
31560000	4019.862305	1.316128373
31580000	3953.138672	1.282518625
31600000	3925.239258	1.317961931
31620000	4044.594971	1.286328912
31640000	3894.96582	1.333683491
31660000	4040.790039	1.285372972
31680000	3971.745605	1.34186554
31700000	3842.613037	1.338051677
31720000	3872.231445	1.286501408
31740000	3818.893066	1.278828859
31760000	3844.321777	1.309899449
31780000	3813.022949	1.282412887
31800000	3791.272461	1.276299119
31820000	3930.72998	1.295746684
31840000	4079.13916	1.322566986
31860000	3862.137207	1.284433722
31880000	3844.21582	1.27822423
31900000	3931.335938	1.323999286
31920000	3927.272461	1.310537457
31940000	3842.074707	1.330924749
31960000	3982.17627	1.339491248
31980000	3942.229004	1.347281456
32000000	3960.20752	1.344620585
32020000	3857.318359	1.295404911
32040000	3946.089111	1.264964104
32060000	3861.297852	1.309744716
32080000	3824.335938	1.317438126
32100000	3880.884277	1.283181548
32120000	3878.850586	1.29606688
32140000	3842.661133	1.315199614
32160000	3800.189453	1.295615673
32180000	3860.352295	1.281766176
32200000	3868.473633	1.302306771
32220000	3867.687256	1.308654785
32240000	3906.41748	1.294051766
32260000	3926.525391	1.32233572
32280000	3930.446045	1.347717047
32300000	3908.87793	1.32812202
32320000	3889.475098	1.292586207
32340000	3999.134766	1.283532023
32360000	3983.153809	1.318496227
32380000	3923.344971	1.335623622
32400000	3967.083008	1.285615206
32420000	3865.281982	1.314777732
32440000	3752.664551	1.264493465
32460000	3906.094238	1.289174795
32480000	3916.73584	1.298329234
32500000	3941.352051	1.324929714
32520000	3985.501465	1.323125005
32540000	4055.705078	1.32008934
32560000	4029.462891	1.30351162
32580000	3903.782471	1.307492614
32600000	3930.723877	1.291925311
32620000	3952.657227	1.306819797
32640000	4054.830566	1.283360362
32660000	3844.606934	1.294885397
32680000	4060.994141	1.291481137
32700000	3798.059814	1.329571724
32720000	4014.633789	1.279153228
32740000	3810.510742	1.290343165
