timestep	potential_energy	temperature
220000000	4003.473877	1.267719626
220020000	3453.596191	1.085728168
220040000	3318.213135	1.021650314
220060000	3165.63916	1.021417737
220080000	3166.730957	0.9917898178
220100000	3174.519775	0.9955532551
220120000	3166.966553	0.9795223475
220140000	3165.481445	0.9834553003
220160000	3092.709473	0.9786381125
220180000	3156.252441	1.019031882
220200000	3230.268555	0.9974825978
220220000	3217.302246	0.9835169911
220240000	3133.300537	0.9931016564
220260000	3174.047363	0.9709266424
220280000	3045.806396	0.9821459651
220300000	3081.334473	0.9502136111
220320000	3078.086426	0.995858252
220340000	3161.393555	0.999353826
220360000	3206.06958	0.9880140424
220380000	3119.120605	0.9930868149
220400000	3187.666016	1.003842711
220420000	3185.999512	1.028413653
220440000	3221.070801	1.004512072
220460000	3109.375488	1.016065121
220480000	3165.480469	0.988519311
220500000	3057.330078	1.011005282
220520000	3164.817627	1.00074935
220540000	3186.984863	0.9836209416
220560000	3229.749512	0.9693162441
220580000	3208.823486	0.9836181402
220600000	3210.301514	0.9811116457
220620000	3212.545898	0.9927203059
220640000	3232.37793	0.976146698
220660000	3096.227783	0.9684158564
220680000	3150.091797	1.004190922
220700000	3210.120605	0.9896965623
220720000	3201.032715	0.9823120236
220740000	3165.004883	0.9754459262
220760000	3246.72583	1.001470327
220780000	3185.981445	0.9967856407
220800000	3164.508301	0.9980721474
220820000	3265.182617	0.9889205694
220840000	3242.180176	1.034456015
220860000	3200.686035	1.01459837
220880000	3077.842773	0.9917308688
220900000	3118.400635	1.00584805
220920000	3189.812012	1.014213204
220940000	3214.108154	0.9842550159
220960000	3119.910156	0.981926024
220980000	3115.119629	0.9956389666
221000000	3113.286133	0.9983310699
221020000	3186.663574	0.9916698337
221040000	3164.865234	0.9931529164
221060000	3118.770508	0.9607667923
221080000	3153.873291	0.9841136336
221100000	3149.12207	1.005119205
221120000	3152.618896	1.011299729
221140000	3158.115723	1.001398325
221160000	3212.820312	1.014924645
221180000	3224.681152	1.001573324
221200000	3109.13916	1.001573563
221220000	3086.373291	0.9828329086
221240000	3104.560303	0.9813827872
221260000	3141.141602	0.9808741808
221280000	3070.441895	0.9978976846
221300000	3169.098633	0.994451046
221320000	3131.291992	0.9865066409
221340000	3218.501221	1.005672812
221360000	3203.312012	0.9815638661
221380000	3130.365723	1.010303855
221400000	3186.129883	0.9976603389
221420000	3198.530762	1.003786564
221440000	3192.780762	1.020154238
221460000	3155.607178	1.041782022
221480000	3164.891357	0.9751501679
221500000	3279.801514	0.9925350547
221520000	3139.4375	0.9749429822
221540000	3126.208984	1.000507355
221560000	3125.365234	1.018027186
221580000	3136.344238	0.9946728349
221600000	3190.961182	0.9928269386
221620000	3128.12915	1.007958412
221640000	3163.875244	1.021182537
221660000	3134.949219	1.013531089
221680000	3228.618164	1.009826779
221700000	3105.115723	0.9890480638
221720000	3145.425049	0.9870071411
221740000	3203.439697	0.9777380228
221760000	3223.359863	1.000609398
221780000	3185.483887	0.9840548038
221800000	3058.533936	1.006115913
221820000	3149.443848	0.964992106
221840000	3087.897461	0.9984512925
221860000	3177.911865	0.9799122214
221880000	3211.466309	0.9956132174
221900000	3067.598389	1.012134314
221920000	3124.58252	0.9974410534
221940000	3079.363037	0.9769684076
221960000	3126.814453	0.9841302037
221980000	3166.288574	1.015224934
222000000	3129.499512	0.9928343296
222020000	3098.397949	0.9888687134
222040000	3070.515869	1.005308032
222060000	3195.858154	1.004723191
222080000	3215.539062	0.9869250655
222100000	3219.374512	0.9919675589
222120000	3191.350098	0.9924740195
222140000	3084.071777	0.9739687443
222160000	3170.192871	0.9645434618
222180000	3159.148926	0.9556407928
222200000	3174.675293	0.9984828234
222220000	3144.957031	0.9868884087
222240000	3128.11499	1.006506443
222260000	3130.358398	0.9789200425
222280000	3040.898926	0.9764503241
222300000	3104.480469	0.9754452109
222320000	3087.384766	0.995652914
222340000	3176.053223	0.9820988774
222360000	3117.383789	0.9729684591
222380000	3156.114258	1.002943873
222400000	3179.205566	0.9955328107
222420000	3175.133789	1.006551623
222440000	3146.046387	1.007962346
222460000	3190.734131	1.020504117
222480000	3145.798828	0.9898877144
222500000	3147.817871	0.9758960009
222520000	3170.335938	0.9855116606
222540000	3143.022217	0.9819983244
