timestep	potential_energy	temperature
130000000	3067.129883	0.9971340895
130020000	3610.219727	1.198089719
130040000	3920.745605	1.264615178
130060000	3947.161865	1.234013677
130080000	3945.456543	1.268486261
130100000	3996.197754	1.285902143
130120000	4056.289551	1.271303654
130140000	4003.536377	1.314420342
130160000	4122.283691	1.29400146
130180000	3955.477051	1.292944551
130200000	3999.154541	1.285359144
130220000	4033.337891	1.310411096
130240000	4046.377686	1.299032807
130260000	4055.784668	1.296220779
130280000	4019.350098	1.295521736
130300000	3973.008789	1.311427355
130320000	4043.406738	1.307715058
130340000	4224.580078	1.316230655
130360000	4066.344238	1.317153096
130380000	3972.137695	1.309323072
130400000	4027.300293	1.303696275
130420000	4003.314453	1.304380059
130440000	3987.572754	1.290174842
130460000	3959.841553	1.296175241
130480000	4051.369629	1.298244953
130500000	4053.581055	1.330078602
130520000	4206.23584	1.313515782
130540000	4002.601562	1.308832049
130560000	4021.526611	1.30503273
130580000	3924.388184	1.311735511
130600000	4018.530029	1.304896951
130620000	4057.317871	1.326795101
130640000	4046.707275	1.314140439
130660000	4018.921387	1.275904775
130680000	4111.666992	1.302724838
130700000	4293.296875	1.269752741
130720000	3936.892578	1.355055451
130740000	3990.36377	1.296399355
130760000	4105.400391	1.31741941
130780000	3991.72876	1.278544188
130800000	4006.282959	1.285289288
130820000	3975.806641	1.277236342
130840000	3910.777344	1.277506351
130860000	3939.467041	1.292837381
130880000	4057.854004	1.29266119
130900000	4002.226074	1.315184236
130920000	4088.041992	1.298341155
130940000	3899.25708	1.29769969
130960000	3995.860352	1.284526706
130980000	4155.949219	1.308478236
131000000	4054.26709	1.297752857
131020000	4091.648682	1.26525259
131040000	3988.386719	1.317254305
131060000	4047.209961	1.333042979
131080000	4043.653809	1.326891065
131100000	4204.985352	1.276750207
131120000	4008.564453	1.302052021
131140000	4004.095947	1.30423522
131160000	3953.530273	1.323029876
131180000	3975.191406	1.254582405
131200000	4089.983643	1.249941707
131220000	4052.402832	1.311445951
131240000	4123.454102	1.304545522
131260000	4044.307129	1.29257679
131280000	4084.897949	1.305372
131300000	4002.212646	1.298504829
131320000	4033.332764	1.268212914
131340000	4023.820312	1.290305495
131360000	3906.267334	1.310457945
131380000	4022.081543	1.300383329
131400000	4068.950684	1.309243679
131420000	4110.817871	1.305619478
131440000	4110.226562	1.283991456
131460000	3957.007324	1.355481744
131480000	4147.948242	1.298110127
131500000	4031.328369	1.290981174
131520000	4064.383301	1.287162781
131540000	4030.533936	1.301909089
131560000	4005.000488	1.267480373
131580000	4001.252197	1.321430326
131600000	4004.405762	1.316576362
131620000	4096.513184	1.293147564
131640000	4076.362305	1.317004561
131660000	4049.70459	1.300883651
131680000	3876.260742	1.324849725
131700000	4022.719238	1.31741178
131720000	3965.582275	1.317003846
131740000	4083.790039	1.285358667
131760000	4073.103516	1.312934518
131780000	4151.14209	1.313571811
131800000	4015.914062	1.314063072
131820000	4090.726074	1.314397812
131840000	4067.477539	1.312585831
131860000	4086.942383	1.300407529
131880000	4026.425293	1.276890278
131900000	3952.402832	1.300181866
131920000	3921.333008	1.338803887
131940000	4034.741699	1.314218998
131960000	4072.44873	1.289679646
131980000	3928.96875	1.2899158
132000000	4030.644531	1.302387476
132020000	4121.765625	1.338050842
132040000	3914.406982	1.334035873
132060000	3980.513184	1.297606349
132080000	4022.82251	1.27808094
132100000	3952.241699	1.313748121
132120000	4049.114258	1.325677752
132140000	4064.322266	1.292082906
132160000	4130.864258	1.325917482
132180000	4023.47998	1.32551825
132200000	3981.303223	1.301347971
132220000	4108.496094	1.305339217
132240000	3993.950195	1.277136445
132260000	3956.442871	1.306126118
132280000	3966.510742	1.330655336
132300000	4015.290771	1.316574216
132320000	3937.473633	1.296645761
132340000	4052.263916	1.269845843
132360000	3867.9375	1.302810907
132380000	4042.29834	1.326369286
132400000	4095.060547	1.298359513
132420000	4083.233398	1.304854035
132440000	4181.761719	1.325223088
132460000	4099.736328	1.301979542
132480000	3888.308838	1.329310894
132500000	4096.000977	1.282827973
132520000	4018.059082	1.336490512
132540000	4094.04126	1.262456298
