timestep	potential_energy	temperature
260000000	4072.838379	1.327023149
260020000	3531.896729	1.106948256
260040000	3290.060547	1.037388563
260060000	3124.432617	1.017410278
260080000	3230.799805	1.002489686
260100000	3258.888672	1.01547718
260120000	3158.598389	1.011160254
260140000	3169.070801	0.9762761593
260160000	3092.420898	0.9602661729
260180000	3136.355957	0.9665307403
260200000	3153.264648	0.9782562256
260220000	3169.409424	0.9981918931
260240000	3192.036133	0.9788486958
260260000	3185.394775	0.9861559272
260280000	3213.167725	0.986359179
260300000	3175.697021	1.019607663
260320000	3240.014404	0.9897456169
260340000	3169.427246	1.0027318
260360000	3262.558594	0.9792940617
260380000	3212.696533	0.9887593985
260400000	3223.274414	0.9808400869
260420000	3286.872559	0.9741293192
260440000	3074.264648	0.9625996947
260460000	2998.893311	1.003853083
260480000	3163.182617	0.9777843952
260500000	3147.744873	0.9925156832
260520000	3265.024902	0.9862739444
260540000	3169.79248	0.9893111587
260560000	3151.626709	1.006675482
260580000	3194.979004	0.9987025261
260600000	3220.847168	1.011252642
260620000	3191.994629	1.008411884
260640000	3233.811523	0.9734256268
260660000	3182.333496	0.9880595207
260680000	3152.025391	0.9927233458
260700000	3169.293945	0.9896391034
260720000	3142.071289	0.9965227246
260740000	3146.227295	0.9979503155
260760000	3129.458008	1.007861733
260780000	3186.218506	0.9959160089
260800000	3107.619629	0.9811664224
260820000	3184.966309	0.9709643722
260840000	3169.016602	0.9897162914
260860000	3200.877686	0.9786643386
260880000	3175.234375	0.995977819
260900000	3207.183105	0.9903319478
260920000	3227.584961	0.9807370901
260940000	3233.866699	0.9826467037
260960000	3170.699463	0.9650259614
260980000	3170.146484	1.008621454
261000000	3143.656738	0.9748462439
261020000	3082.147461	0.9893069863
261040000	3113.169678	0.9668656588
261060000	3206.765137	1.000230551
261080000	3136.733887	0.9927213788
261100000	3105.035645	0.983892858
261120000	3264.891113	0.9832438827
261140000	3220.385254	0.9882127643
261160000	3065.380127	0.9894567728
261180000	3195.91748	0.996234715
261200000	3099.540039	0.9973589182
261220000	3142.091309	0.9978842139
261240000	3098.964844	1.007264972
261260000	3252.298828	1.011678815
261280000	3146.244629	0.9990516305
261300000	3223.874023	0.9786940217
261320000	3178.727539	0.9737343192
261340000	3068.811523	0.9581325054
261360000	3045.354492	0.9510856271
261380000	3111.587646	0.9595698714
261400000	3183.765137	0.9809067845
261420000	3221.866455	0.962037921
261440000	3204.135742	0.9897908568
261460000	3120.770508	0.9758238792
261480000	3138.518555	1.004216194
