timestep	potential_energy	temperature
120000000	4209.644043	1.286097884
120020000	3423.687256	1.091728449
120040000	3146.823242	1.033622622
120060000	3211.039551	1.013249874
120080000	3050.870605	1.045142651
120100000	3205.793457	0.9844255447
120120000	3177.374023	1.021547437
120140000	3173.839355	1.03032589
120160000	3199.486328	0.9972987175
120180000	3181.350098	1.005092502
120200000	3072.597168	0.9963663816
120220000	3121.484863	0.9850480556
120240000	3037.890137	1.001427174
120260000	3155.930664	0.9826754332
120280000	3111.630371	0.9872093201
120300000	3273.048828	0.9954276085
120320000	3138.844727	1.037184715
120340000	3164.48584	0.9796965718
120360000	3116.003418	1.016470432
120380000	3053.15332	0.9902094007
120400000	3051.850586	0.9851371646
120420000	3150.827148	0.9677923918
120440000	3157.178223	1.005242705
120460000	3136.875	0.9940728545
120480000	3208.506592	0.9975415468
120500000	3227.425781	1.013500452
120520000	3125.476074	1.016910553
120540000	3046.665039	0.989766717
120560000	3103.01709	0.9631426334
120580000	3117.388672	0.9929677844
120600000	3140.386475	0.973908782
120620000	3150.392578	0.9864709377
120640000	3141.882324	0.9898536205
120660000	3076.587891	0.9840295315
120680000	3102.01123	0.9979329705
120700000	3142.352539	0.9972800612
120720000	3101.320801	1.019410133
120740000	3112.94458	0.980553329
120760000	3158.376953	0.9768090248
120780000	3083.419434	0.9984239936
120800000	3107.263428	0.9816919565
120820000	3049.63501	0.9739057422
120840000	3071.793213	1.002555251
120860000	3046.886719	0.9794889092
120880000	3226.274658	0.9830521345
120900000	3216.066406	0.9815007448
120920000	3128.259033	0.9824510813
120940000	3098.106934	0.9795923829
120960000	3103.725098	0.9915292263
120980000	3110.042969	0.9694740176
121000000	3106.283203	0.9828583002
121020000	3044.441895	0.9867271781
121040000	3005.120605	0.9751015902
121060000	3114.543457	0.9856715202
121080000	3091.499512	1.005808353
121100000	3116.758789	0.9983879328
121120000	3243.370361	0.9657937288
121140000	3059.689453	0.9851440191
121160000	3032.383301	0.9800675511
121180000	3086.747803	0.9875654578
121200000	3177.631836	0.9678847194
121220000	3194.230957	0.9941781759
121240000	3167.102539	0.9812353253
121260000	3070.531006	1.010878563
121280000	3179.071777	0.9928611517
121300000	3122.181641	1.011404514
121320000	3142.706787	0.9758139849
121340000	3167.100098	1.003347278
121360000	3151.395752	0.9975824952
121380000	3162.049805	0.9779391885
121400000	3165.810547	1.002883673
121420000	3198.624023	1.024561882
121440000	3103.437988	1.006826758
121460000	3107.990234	1.007018328
121480000	3223.768066	0.9739151597
121500000	3162.534424	1.01515615
121520000	3244.891846	1.000598192
121540000	3107.376953	0.9977588058
121560000	3130.59668	0.9990524054
121580000	3168.390137	0.9793044925
121600000	3107.090332	0.9852986336
121620000	3091.417969	0.9493710399
121640000	3178.453125	1.011229396
121660000	3114.935303	1.023258209
121680000	3095.353027	0.9979953766
121700000	3065.725098	1.001625538
121720000	3039.623535	0.9798592329
121740000	3170.599121	0.9871551394
121760000	3156.333008	0.9805647731
121780000	3176.279297	0.9987527728
121800000	3184.565918	0.9807301164
121820000	3207.491943	1.013121486
121840000	3148.793457	1.002439022
121860000	3211.026855	0.9890661836
121880000	3171.047119	0.9990772605
121900000	3182.125	1.000904799
121920000	3170.177979	0.9872256517
121940000	3114.230957	0.982000649
121960000	3122.11377	0.9786589742
121980000	3078.871094	0.9604307413
122000000	3114.4104	0.965467751
122020000	3138.830078	0.9849511981
122040000	3068.316895	0.988917768
