timestep	potential_energy	temperature
20000000	3987.06665	1.303811193
20020000	3292.068115	1.085938692
20040000	3018.042236	1.027583361
20060000	3008.850098	1.005583882
20080000	2952.314209	0.9997457266
20100000	3059.126953	0.9809488058
20120000	3016.543213	0.9744830132
20140000	2982.465332	0.9893345833
20160000	3076.890869	1.019359112
20180000	3082.945312	1.013072133
20200000	2941.561523	1.00218153
20220000	3085.668457	0.9931640625
20240000	3084.248047	0.992898643
20260000	2981.220703	1.014046431
20280000	3062.047119	1.027514338
20300000	3091.531494	1.04155612
20320000	3145.720459	1.003739834
20340000	3047.938965	0.9895478487
20360000	3075.342529	1.005665064
20380000	3066.134277	1.009217262
20400000	2947.452637	1.046392441
20420000	3066.476318	1.000894904
20440000	2988.62207	0.986507833
20460000	2997.261475	1.029190302
20480000	3044.115234	1.011389852
20500000	3036.106201	1.009264708
20520000	3055.096191	0.9965093732
20540000	3005.233887	0.9869950414
20560000	2995.013428	1.01489687
20580000	3017.345947	0.9976180792
20600000	3046.770996	0.9930245876
20620000	3032.42627	0.9894301891
20640000	3084.739746	1.003845096
20660000	3113.916016	0.9776209593
20680000	3036.041748	0.9905331731
20700000	2936.411133	0.9819126129
20720000	3018.77832	0.9730301499
20740000	3034.318848	1.00188446
20760000	3067.054199	0.9971012473
20780000	3091.416504	1.000458479
20800000	2997.257812	1.000428915
20820000	3014.153564	0.9795042276
20840000	3055.863281	0.9649105668
20860000	2981.147461	0.9952116013
20880000	3135.794434	0.9992027879
20900000	3074.081543	0.9855039716
20920000	3073.581543	0.977643013
20940000	3040.003418	0.9802750945
20960000	3027.48291	0.9624216557
20980000	2996.863281	0.9974004626
21000000	2970.504883	0.9873688221
21020000	2950.168701	1.002499104
21040000	3105.738525	0.9907218218
21060000	2973.144043	0.9907389879
21080000	2995.938965	0.9879944921
21100000	3025.452637	0.9742125869
21120000	3052.362305	0.9884522557
21140000	3093.155762	0.9956656694
21160000	3018.52002	1.015264392
21180000	3087.70166	1.015384555
21200000	3019.938232	1.006501555
21220000	3031.23291	0.9692021608
21240000	3043.552246	0.9647426009
21260000	3042.232666	0.9788721204
21280000	3109.062988	0.9711223841
21300000	3089.866211	1.013693333
21320000	3121.595215	0.9915625453
21340000	2997.70752	0.9874578118
21360000	3045.687012	1.000415325
21380000	3005.660645	0.986477077
21400000	2955.26416	1.000314355
21420000	3031.553467	0.9911999106
21440000	3096.149902	1.004655123
21460000	3129.822021	0.982449472
21480000	3053.722168	1.019532919
21500000	3105.241455	0.9737523198
21520000	3055.372559	0.9767065644
21540000	2985.171387	0.9884064198
21560000	3080.501953	1.011646152
21580000	2950.384033	1.009219885
21600000	3029.97583	0.9685431123
21620000	2982.384277	0.9529542327
21640000	3017.029785	0.9950209856
21660000	2926.339355	1.022213936
21680000	3096.256104	0.9644475579
21700000	2982.299561	0.9607177973
21720000	2942.188721	0.9783181548
21740000	3044.552246	0.9732688665
21760000	3043.134033	1.002705574
21780000	3064.537598	1.005320191
21800000	2944.414551	1.022054434
21820000	3060.388916	0.9923804998
21840000	3140.936768	1.00265801
21860000	2993.836182	0.9925234318
21880000	2966.800049	1.006416202
21900000	3092.595459	0.9905456305
21920000	2949.333984	1.003972292
21940000	2948.887695	1.014950871
21960000	3127.695068	0.9668224454
21980000	3005.269531	0.9940907359
22000000	3037.256104	0.9969139099
22020000	3045.048828	0.9827281237
22040000	3060.548584	1.001725435
22060000	3026.605957	0.9815431833
22080000	3052.994629	0.9901501536
22100000	3016.84082	0.98545295
22120000	3078.949707	0.9782980084
22140000	2949.266357	0.9696993828
22160000	2939.305664	0.9949567318
22180000	2943.851074	0.9871935248
22200000	2987.212646	0.9800714254
22220000	3038.192627	0.9703504443
22240000	3058.67749	1.008435726
22260000	3006.359375	0.9980897903
22280000	3022.62793	0.9753302336
22300000	3054.935059	0.995470047
22320000	2992.860352	1.020645976
22340000	3108.248291	0.9870226383
22360000	3060.417236	1.018696904
22380000	2987.107178	0.9949968457
22400000	2973.169434	0.9837054014
22420000	3036.98584	1.018277645
22440000	3051.003906	0.9655937552
22460000	3016.810547	0.9978023171
22480000	3104.119141	0.9939684272
22500000	3004.41626	0.9906640649
22520000	3052.803467	0.9730903506
22540000	3081.038818	0.9626728892
22560000	3065.332031	0.9671552777
22580000	3024.638184	0.9982529879
22600000	3048.141113	0.9778135419
22620000	3056.526855	1.012842655
22640000	3008.956543	0.9721964002
22660000	2996.525879	1.001469135
22680000	2993.810791	0.9806702733
22700000	3015.787109	0.9735428691
22720000	3016.104004	0.9885079265
22740000	3129.359863	1.01337719
22760000	2987.128906	0.9950730801
22780000	3072.857666	0.9934536219
22800000	3027.174316	1.001541615
22820000	3073.255859	0.9965937138
22840000	3124.814941	0.994015336
22860000	3118.029785	0.970476687
22880000	2964.530762	0.974017024
22900000	2943.364746	0.9933351874
22920000	3072.443604	0.9897770286
22940000	3001.79248	1.002405405
22960000	3020.925781	0.9976615906
22980000	3019.467773	1.001998663
23000000	3015.491699	0.9330284595
23020000	3081.409668	0.9788571596
23040000	3057.067871	0.9905517697
23060000	3077.992188	0.9867478609
23080000	3048.747559	1.004038811
23100000	3114.75708	1.003175378
23120000	3085.617188	0.9812307954
23140000	3005.615723	0.9816007614
23160000	3063.553955	0.9747872949
23180000	3036.032959	0.9685074687
23200000	3072.130859	0.9882296324
23220000	3024.33374	1.011733413
23240000	2951.922119	1.002797365
23260000	3069.573242	0.9794070125
23280000	3074.166992	0.9983636737
23300000	2963.883057	0.9972939491
23320000	2958.63623	0.9739637971
23340000	3107.663574	1.013417244
23360000	3021.446777	0.9973721504
23380000	3113.51416	1.02507627
23400000	3051.354004	1.008463264
23420000	2972.09375	1.000489712
23440000	3008.373535	0.9703987837
23460000	3019.797363	0.9984531403
23480000	3131.644287	0.9529863596
23500000	2970.246582	0.992423892
23520000	2981.32959	1.00655055
23540000	3065.146484	0.9963561296
23560000	2996.784912	0.9835225344
23580000	3034.53125	0.9815864563
23600000	2993.700928	0.9989851713
23620000	2950.502441	0.9890164137
23640000	3059.437012	0.9849893451
23660000	3085.231934	0.9865732193
23680000	3068.707031	1.000914812
23700000	3120.547852	1.00785172
23720000	3027.541016	0.9866563082
23740000	3036.106445	0.9763140082
23760000	2962.288086	0.98396945
23780000	3039.759277	0.9988960624
23800000	3019.740723	0.9909489751
23820000	2998.928711	0.9615852833
23840000	3028.508545	0.9760869741
23860000	2986.548828	1.007806659
23880000	3019.248047	0.9722902775
23900000	3048.418945	0.9707271457
23920000	2982.788086	1.004022002
23940000	2943.230957	0.970600009
23960000	3016.502441	0.9723786712
23980000	3066.305664	0.9973213673
24000000	3057.734375	0.9963531494
24020000	2985.499023	0.9959126711
24040000	2969.963867	0.9862099886
24060000	3084.329102	0.9796823263
24080000	3152.627441	1.003400683
24100000	3097.210693	1.007977605
24120000	2893.814453	0.9971903563
24140000	2944.065918	0.9828966856
24160000	3053.255371	0.9659708738
24180000	2936.889648	0.9640063047
24200000	2998.758301	1.003536344
24220000	2952.655273	0.979903996
24240000	3040.846924	0.9934907556
24260000	2923.165771	0.9877759218
24280000	3008.027344	0.9825944901
24300000	3023.374512	0.9850821495
24320000	2980.752441	0.9763838649
24340000	3089.565918	1.001574636
24360000	2954.542725	1.001864433
24380000	2913.373535	0.9729554057
24400000	2958.143066	1.005757928
24420000	2998.603516	0.9807531834
24440000	3059.327637	0.9834674597
24460000	2998.676758	1.002486348
24480000	3015.896973	0.9759586453
24500000	3001.781006	0.9956676364
24520000	3000.326416	0.974768281
24540000	3104.000977	0.9897654653
24560000	3030.355469	1.007514477
24580000	3022.074219	1.000600338
24600000	3189.848389	0.9889361262
24620000	3063.617676	1.008483291
24640000	3026.309082	1.014637113
24660000	2981.372314	0.9982460737
24680000	3027.791504	0.980437398
24700000	3006.499023	1.010785103
24720000	3133.48877	0.9950842261
24740000	3061.136963	0.9836292863
24760000	3113.693848	0.9669954777
24780000	3025.991699	0.9800812602
24800000	3044.279785	1.007279038
24820000	2990.914551	0.9773614407
24840000	2982.883301	0.9884500504
24860000	3031.978271	0.9776180387
24880000	3004.015381	0.9801446199
24900000	2983.435547	0.987392962
24920000	2902.572266	1.0026232
24940000	2949.724365	0.9993881583
24960000	3017.887695	0.9796469212
24980000	2948.680664	0.9996388555
25000000	3040.398438	0.9884501696
25020000	3152.46582	0.9698045254
25040000	3036.921875	0.9995378256
25060000	3096.142578	0.99117589
25080000	2973.874268	0.9719805717
25100000	3069.379639	0.9734566808
25120000	2923.791992	0.9890087247
25140000	2921.331055	0.9446653724
25160000	3023.15332	0.9537460804
25180000	3015.581787	0.9802626967
25200000	3047.132812	0.9831097722
25220000	2994.85498	1.002169609
25240000	3028.988525	0.9829947352
25260000	2999.56958	0.9873501658
25280000	3016.908691	1.001017094
25300000	3040.955566	1.000015616
25320000	3007.399902	1.00018096
25340000	2989.516113	0.9799854755
25360000	3124.530518	0.9759346247
25380000	3023.686035	0.9989153147
25400000	2951.619629	1.018884063
25420000	3003.302734	0.9787832499
25440000	3019.302246	1.012149811
25460000	3091.34375	1.014331937
25480000	3017.070312	0.9963881969
25500000	2981.138916	0.9914859533
25520000	3060.108887	0.9784011245
25540000	3005.195557	0.9889788032
25560000	3027.923584	0.9799221158
25580000	2999.166992	1.00429523
25600000	2982.719727	1.018011808
25620000	3115.571533	1.001445293
25640000	2916.854736	0.9917795062
25660000	2978.038818	0.9988679886
25680000	3205.225098	1.006269455
25700000	3064.29248	0.9921497703
25720000	3162.233154	0.9912135005
25740000	3044.773438	0.9936924577
25760000	3118.168457	1.015194654
25780000	3173.342529	0.9881635904
25800000	3011.826172	0.9977391958
25820000	2999.115723	1.001337528
25840000	3003.991211	1.000171661
25860000	3082.637207	0.9813265204
25880000	3032.83252	0.970517993
25900000	3071.434082	0.993753016
25920000	3030.165527	0.9908832908
25940000	3024.220215	0.9818614125
25960000	3000.226562	0.9942042828
25980000	3075.866211	0.9871597886
26000000	3045.336182	0.9765582085
26020000	3135.69165	0.9746419787
26040000	3024.206787	0.9831217527
26060000	2982.272217	0.9933930635
26080000	2974.358643	0.987713635
26100000	3060.242188	0.9365100861
26120000	2914.764648	0.9668846726
26140000	3037.630859	0.9713843465
26160000	3050.625488	0.9565132856
26180000	3000.196533	1.003257036
26200000	2970.067383	0.9961099625
26220000	2988.991455	0.984282434
26240000	3028.040039	0.9866440296
26260000	3028.373047	1.014351368
26280000	3010.823242	1.00141263
26300000	2934.026367	0.9765262008
26320000	3045.004395	0.9747590423
26340000	2957.177246	0.9865264893
26360000	3112.531006	0.9883682728
26380000	3095.289551	0.9934390783
26400000	3082.858154	0.9836463332
26420000	3077.142578	0.9954352975
26440000	3030.571777	1.002718687
26460000	3009.79248	0.9866572022
26480000	3052.603516	0.9736151695
26500000	2998.231934	0.9983229637
26520000	2999.929443	0.9924111366
26540000	3010.233887	0.9750921726
26560000	2927.996094	0.9832801223
26580000	2909.51416	0.9822020531
26600000	2960.214355	1.002783298
26620000	3062.362305	0.989155829
26640000	3061.005859	0.9967937469
26660000	3040.286133	0.9982826114
26680000	2943.255615	1.005873561
26700000	2917.330322	0.9937965274
26720000	3067.802246	1.003349662
26740000	3069.35791	0.9919554591
26760000	3073.911377	1.010867119
26780000	3062.887207	1.022995949
26800000	3031.034668	1.013489366
26820000	3054.366699	1.021741271
26840000	3003.825684	0.9855582714
26860000	2941.712402	0.9772697687
26880000	3046.592773	0.9741079807
26900000	3006.984131	0.9748708606
26920000	2918.345703	0.9978925586
26940000	3008.888184	0.9786279202
26960000	2985.934082	0.9875167608
26980000	2994.987305	1.009252667
27000000	3039.756592	1.010188818
27020000	3007.133789	0.9899580479
27040000	2971.118652	1.028827548
27060000	3014.894043	0.9972179532
27080000	3061.407227	0.9948970079
27100000	2967.388428	1.028292179
27120000	3024.197754	1.011465549
27140000	3023.550293	1.005431414
27160000	2992.580078	1.024982095
27180000	3061.35498	1.001314878
27200000	3002.148193	0.9761844277
27220000	3100.212402	0.9847868085
27240000	2992.43457	1.024699807
27260000	2951.710449	0.9876754284
27280000	3032.351562	1.002123594
27300000	3097.964111	0.9877954125
27320000	3035.631592	0.9994986057
27340000	2962.133301	0.9922408462
27360000	3058.925537	0.9860893488
27380000	3034.86084	1.008554459
27400000	3018.989258	0.9778040051
27420000	3016.941895	0.9889079332
27440000	2988.145996	1.007924199
27460000	2979.587891	0.9825606346
27480000	3030.563477	0.9604459405
27500000	3055.099365	0.9859531522
27520000	3136.822021	0.9792013168
27540000	3057.917725	0.9793673754
27560000	3033.998291	0.9803150296
27580000	3092.745605	0.9737644792
27600000	3025.635254	0.9759210944
27620000	3127.464844	0.9951832891
27640000	3057.755371	1.000569105
27660000	3058.797607	1.000091076
27680000	3083.717285	0.983427763
27700000	3088.268311	0.9751673937
27720000	3036.927246	1.007015705
27740000	3010.687012	0.9879353046
27760000	3048.763672	0.9771652818
27780000	3033.710938	1.006644487
27800000	3067.712646	0.9793125987
27820000	3043.17334	0.9997430444
27840000	3013.512451	1.005841136
27860000	2991.621582	0.9914291501
27880000	3011.28418	0.9942405224
27900000	3109.531982	0.9700903296
27920000	3077.642822	0.9866466522
27940000	2982.473145	0.9605850577
27960000	2979.251465	0.9764729142
27980000	3068.030273	0.9860615134
28000000	3153.337402	0.9655416608
28020000	3077.536377	0.972427249
28040000	3052.674561	0.9770793319
28060000	3031.559082	0.999681294
28080000	2973.503662	1.009083033
28100000	3008.988281	0.9827715158
28120000	3037.719482	0.9885712862
28140000	3177.668701	0.9640968442
28160000	3030.241211	1.002607226
28180000	2999.254883	0.9906163812
28200000	2992.73291	0.9811295271
28220000	3031.137939	0.9715360403
28240000	3020.280762	0.9981292486
28260000	3004.822266	1.012979627
28280000	2931.848633	0.9925647378
28300000	3079.969971	0.9937460423
28320000	2997.083008	0.9898130298
28340000	2981.063477	0.988529861
28360000	3025.818115	1.034008503
28380000	3017.59375	0.9738292098
28400000	2964.916748	0.9662624598
28420000	2912.394043	0.9981497526
28440000	2881.577637	1.001665831
