timestep	potential_energy	temperature
160000000	4141.668457	1.362599611
160020000	3461.364746	1.114793062
160040000	3223.4375	1.049734235
160060000	3126.237305	0.9857100248
160080000	3148.722168	0.9940735698
160100000	3061.885986	1.013892055
160120000	3195.016113	0.9983700514
160140000	3122.352539	1.020870924
160160000	3076.340332	1.007274151
160180000	3071.517822	1.002257347
160200000	3157.861572	0.9808123708
160220000	3194.476562	0.9943199754
160240000	3199.19043	0.9728118181
160260000	3244.844971	1.004487276
160280000	3145.483643	1.0008986
160300000	3164.262207	1.013332963
160320000	3176.325439	0.9937109351
160340000	3190.095947	0.9798856974
160360000	3129.456543	0.9927407503
160380000	3168.866699	0.9784761667
160400000	3209.425293	0.9910467863
160420000	3196.113281	0.9852057099
160440000	3118.858398	0.9840204716
160460000	3106.634766	0.991081953
160480000	3200.383789	0.9890879393
160500000	3160.71167	1.011977911
160520000	3083.612305	1.020844221
160540000	3151.966309	0.9879252315
160560000	3162.164062	1.011677861
160580000	3148.711182	0.9951930642
160600000	3202.624023	0.9872791767
160620000	3216.938477	0.9896346927
160640000	3171.693359	0.9847203493
160660000	3088.052734	0.9694915414
160680000	3181.81543	0.9921218157
160700000	3135.109375	1.00037837
160720000	3126.278809	0.9966711402
160740000	3120.140137	0.9935781956
160760000	3114.342529	0.9736973047
160780000	3138.832031	0.971550107
160800000	3179.722656	0.9960387349
160820000	3204.178711	1.01342535
160840000	3166.602051	1.014013529
160860000	3192.01709	1.01749289
160880000	3223.720703	1.003219008
160900000	3215.124023	1.024458885
160920000	3180.895264	0.9923583865
160940000	3087.615479	0.9656636119
160960000	3157.567871	0.9782976508
160980000	3006.519531	0.9895589352
161000000	3137.915039	1.002612114
161020000	3186.401855	0.9942617416
161040000	3209.32666	0.9729388952
161060000	3164.905762	1.005710483
161080000	3184.405518	0.9835784435
161100000	3187.843506	1.011745691
161120000	3209.454102	0.999728322
161140000	3239.394043	0.991155684
161160000	3242.96582	0.9780586362
161180000	3163.966553	1.023314595
161200000	3068.389404	1.003626823
161220000	3093.817871	1.019402027
161240000	3212.214844	0.9843816161
161260000	3168.609863	1.019883752
161280000	3119.493164	1.002835155
161300000	3019.140381	0.9778232574
161320000	3150.887207	0.9811664224
161340000	3146.304443	1.002990603
161360000	3178.121338	0.9709120393
161380000	3305.345947	0.9742380381
161400000	3099.002441	1.024882317
161420000	3076.427734	0.9960627556
161440000	3206.390625	0.9813734889
161460000	3164.645996	0.9910627604
161480000	3049.900391	0.9817003012
161500000	3215.832031	0.9872751832
161520000	3197.041992	1.016777277
161540000	3178.09082	1.007425547
161560000	3120.740234	1.011328459
161580000	3223.881348	1.015873313
161600000	3156.8479	0.983440876
161620000	3116.768066	0.9867553711
161640000	3149.971436	1.004399896
161660000	3154.577637	1.019843459
161680000	3180.463379	0.9913669825
161700000	3172.700684	1.011196256
161720000	3157.744141	1.014077067
161740000	3120.269531	0.9893391132
161760000	3195.749268	0.9862385392
161780000	3042.618164	1.012492537
161800000	3098.182129	0.9858494401
161820000	3098.481445	0.9911772609
161840000	3098.733643	1.009695292
161860000	3119.503906	1.017042875
161880000	3166.490723	0.9983385205
161900000	3219.729736	0.9796735048
161920000	3105.487305	1.012341738
161940000	3110.317383	1.01191175
161960000	3109.153809	1.002183795
161980000	3080.780273	1.011515498
162000000	3165.561523	0.9634093046
162020000	3100.481445	0.9758745432
162040000	3185.949951	0.9673091173
162060000	3176.168945	0.9779645801
162080000	3105.733887	1.013404131
162100000	3045.290771	1.018012643
162120000	3181.719238	0.9977259636
162140000	3107.423096	1.024198532
162160000	3155.097656	1.015339732
162180000	3120.588623	0.9993711114
162200000	3124.438477	0.9900582433
