timestep	potential_energy	temperature
50000000	3048.354004	1.001401782
50020000	3703.951172	1.191221476
50040000	3817.915771	1.242825747
50060000	3925.044434	1.300430894
50080000	3865.500732	1.312552929
50100000	4058.86377	1.282699823
50120000	3806.831787	1.333028674
50140000	3907.505127	1.287356973
50160000	3990.612305	1.31785059
50180000	3940.483643	1.34689486
50200000	3923.335449	1.310648799
50220000	3903.973145	1.287532091
50240000	3903.26709	1.321104646
50260000	3911.949219	1.295663953
50280000	3876.063477	1.29620707
50300000	4002.125	1.32130909
50320000	4035.610352	1.312132239
50340000	3885.039551	1.265073776
50360000	3935.050781	1.290842175
50380000	3879.661133	1.284423709
50400000	4021.898193	1.299229264
50420000	3989.330566	1.31789422
50440000	4011.952148	1.288955808
50460000	4004.781006	1.282167673
50480000	3895.164307	1.322183013
50500000	3956.269775	1.305190563
50520000	4020.685303	1.303966761
50540000	3822.874023	1.29958868
50560000	4009.246338	1.32531631
50580000	3949.230957	1.305152893
50600000	3963.114014	1.317813396
50620000	3932.955566	1.300413132
50640000	4039.387695	1.292647362
50660000	3997.153076	1.291177511
50680000	3960.161865	1.298867702
50700000	3950.266113	1.268831968
50720000	3912.121094	1.307482004
50740000	3900.950928	1.305381894
50760000	3947.395752	1.292807579
50780000	3938.740723	1.318590403
50800000	3941.336426	1.305023193
50820000	3960.712402	1.309862375
50840000	4071.920654	1.316594958
50860000	3980.866699	1.301211238
50880000	3970.911377	1.311761498
50900000	4023.336914	1.306010485
50920000	3948.578857	1.321102262
50940000	3808.653809	1.304023027
50960000	3981.869629	1.321995258
50980000	3997.337402	1.319593191
51000000	3971.303711	1.314025044
51020000	3972.311279	1.304877758
51040000	4004.318848	1.270572662
51060000	3905.237305	1.273862243
51080000	3874.052979	1.323431134
51100000	3852.415039	1.315142393
51120000	4019.875	1.251369476
51140000	3878.467285	1.290154696
51160000	3908.441895	1.30083251
51180000	3895.584229	1.295478344
51200000	3895.148682	1.337700605
51220000	4018.955322	1.316658735
51240000	4012.540527	1.297144413
51260000	4026.15625	1.337840915
51280000	3952.972412	1.278146029
51300000	3931.481201	1.318655849
51320000	3930.216553	1.278223991
51340000	3937.708008	1.262334466
51360000	3889.927246	1.285358429
51380000	3963.645996	1.282647371
51400000	3820.783936	1.294935465
51420000	4052.303223	1.318270922
51440000	3884.575684	1.321578741
51460000	4002.598145	1.294558883
51480000	3944.526611	1.289694548
51500000	4004.155518	1.33845365
51520000	3998.956787	1.303525567
51540000	3867.851562	1.346431136
51560000	4110.195801	1.304652452
51580000	4007.759766	1.30396378
51600000	3986.260986	1.277684569
51620000	3947.219971	1.301941276
51640000	3953.181152	1.292131066
51660000	3972.721191	1.320195556
51680000	4023.180176	1.297793388
51700000	3955.501221	1.299499154
51720000	3787.598877	1.291871786
51740000	3922.71582	1.307123661
51760000	4000.537109	1.343088269
51780000	4083.240967	1.322604179
51800000	4074.411865	1.263899088
51820000	3998.882568	1.315417647
51840000	3895.223145	1.322477698
51860000	3940.584473	1.315864325
51880000	4032.11084	1.308662176
51900000	4020.864258	1.318936348
51920000	3935.646973	1.309100509
51940000	4059.97168	1.291441798
51960000	3873.454102	1.326117754
