timestep	potential_energy	temperature
210000000	3067.022949	0.9902176857
210020000	3681.916016	1.139480472
210040000	3916.985596	1.253753304
210060000	4093.675537	1.267446756
210080000	4061.849121	1.322864771
210100000	4045.683594	1.309161067
210120000	4061.183594	1.287934422
210140000	4054.452637	1.314303041
210160000	4014.192871	1.295731425
210180000	4044.019531	1.314889789
210200000	4190.716309	1.306210399
210220000	4084.032959	1.2974298
210240000	4143.873047	1.295123219
210260000	3940.07666	1.309185147
210280000	4005.113037	1.267969251
210300000	4137.685059	1.258012056
210320000	4053.320801	1.286511183
210340000	4133.161133	1.306144834
210360000	4100.317871	1.317535877
210380000	4088.324219	1.329823256
210400000	4097.1875	1.298117518
210420000	4121.125977	1.310442567
210440000	4015.65625	1.300247192
210460000	4012.508545	1.31484592
210480000	4044.215332	1.296470523
210500000	3936.668945	1.321376801
210520000	4082.065918	1.313299537
210540000	4051.181641	1.290268183
210560000	4033.134277	1.290422797
210580000	4011.522949	1.301739454
210600000	4082.031738	1.332531929
210620000	4031.663818	1.334231853
210640000	3915.418945	1.275997281
210660000	4097.511719	1.27066648
210680000	4077.555176	1.319237351
210700000	4177.91748	1.311182141
210720000	3981.564453	1.29580605
210740000	4112.867188	1.291587591
210760000	3950.740234	1.337525845
210780000	3954.067627	1.311395049
210800000	4177.650879	1.318810344
210820000	4137.330078	1.30093503
210840000	4011.271484	1.321205974
210860000	4130.125977	1.299150467
210880000	4098.921875	1.282069087
210900000	4054.398193	1.319884419
210920000	4001.18457	1.313809752
210940000	4095.747314	1.324027538
210960000	4029.061035	1.337311268
210980000	4073.782471	1.231754065
211000000	4077.908936	1.290710926
211020000	4079.790771	1.317813993
211040000	3992.060791	1.320839047
211060000	4107.126465	1.297894478
211080000	4092.285645	1.300720692
211100000	4031.649414	1.298907757
211120000	4128.680664	1.304655194
211140000	4125.729004	1.276818871
211160000	4146.796875	1.28824234
211180000	4163.791992	1.302259445
211200000	4055.432861	1.29765296
211220000	4076.459473	1.321409106
211240000	4196.484863	1.302468777
211260000	4058.845703	1.326403618
211280000	4004.057861	1.345644236
211300000	4003.950684	1.297209978
211320000	4020.967041	1.317897677
211340000	4163.141602	1.35199821
211360000	4148.415527	1.345191717
211380000	4023.778809	1.301923037
211400000	4060.759277	1.310769439
211420000	4121.700684	1.31437242
211440000	4075.4375	1.31972003
211460000	4063.945312	1.284004927
211480000	3947.364014	1.302667022
211500000	3978.575684	1.288019061
211520000	4050.998535	1.308183789
211540000	4036.884521	1.309766889
211560000	3952.494629	1.315979838
211580000	4058.885742	1.285113573
211600000	4150.486328	1.28067565
211620000	4153.071289	1.285177588
211640000	4056.536865	1.318590403
211660000	4180.210449	1.271600127
211680000	4091.983398	1.32359302
