timestep	potential_energy	temperature
280000000	4126.867188	1.329856277
280020000	3522.698242	1.108297825
280040000	3264.69165	1.020799041
280060000	3188.968506	0.9935026765
280080000	3130.782715	0.9854820371
280100000	3174.541992	1.006837368
280120000	3103.5896	0.9915134907
280140000	3161.181885	0.9843335748
280160000	3057.964355	1.000642061
280180000	3101.709961	0.987292707
280200000	3142.164062	1.004532576
280220000	3219.228027	1.009345889
280240000	3250.482422	1.015548587
280260000	3180.368164	0.9984169602
280280000	3237.456055	1.006278396
280300000	3254.297363	1.015985131
280320000	3204.522949	0.9962445498
280340000	3127.956055	0.9692081809
280360000	3218.8125	0.9833234549
280380000	3171.7146	1.015519142
280400000	3163.698242	0.9955635667
280420000	3139.932617	0.9676858187
280440000	3158.895752	1.016307592
280460000	3242.60083	0.9934042096
280480000	3070.058105	1.038876891
280500000	3222.666992	1.030346513
280520000	3255.100586	1.042283416
280540000	3179.685547	1.025960326
280560000	3211.31543	0.9960080981
280580000	3216.994385	0.9898037314
280600000	3184.959961	1.014946938
280620000	3192.657227	0.9932971001
280640000	3159.674805	0.9783592224
280660000	3192.998047	0.9767766595
280680000	3041.946289	0.9853742719
280700000	3140.504883	0.9832165241
280720000	3320.172607	0.9803281426
280740000	3209.188965	1.015680432
280760000	3129.143066	0.9989468455
280780000	3221.242188	0.9999485016
280800000	3161.082031	1.000749111
280820000	3234.955566	1.006326556
280840000	3135.121094	0.9931026697
280860000	3166.162354	1.016864419
280880000	3205.951172	1.006283045
280900000	3130.385986	1.006294727
280920000	3269.582031	0.9905152321
280940000	3123.539551	1.024585247
280960000	3119.479736	1.01132977
280980000	3090.616455	1.009190202
281000000	3145.391113	0.9954229593
281020000	3224.450928	0.9999691248
281040000	3178.726074	0.9907906055
281060000	3193.245605	1.000070214
281080000	3141.617676	0.9931927323
281100000	3098.307861	1.000939965
281120000	3142.117676	1.012921214
281140000	3150.914062	1.004036546
281160000	3074.975342	1.003741503
281180000	3292.361328	0.9734424353
281200000	3206.707031	0.9968380332
281220000	3024.615723	0.9987412691
281240000	3145.997803	0.9486271739
281260000	3046.003662	1.019249916
281280000	3201.766846	0.9881385565
281300000	3246.157227	1.002342224
281320000	3205.165527	0.986594677
281340000	3204.790039	1.003540993
281360000	3221.617188	0.9948596358
281380000	3204.605957	1.007971287
281400000	3117.52002	1.003775716
281420000	3130.854248	1.012664676
281440000	3070.040771	1.010313511
281460000	3199.53833	1.002522826
281480000	3173.945312	0.9846813679
281500000	3124.955566	0.9920346141
281520000	3217.500244	0.9978122711
281540000	3149.842529	1.019088984
281560000	3190.962158	0.9922376275
281580000	3252.963379	0.9728818536
281600000	3133.623047	0.9863334298
281620000	3227.614746	0.9908364415
281640000	3286.313965	1.000750303
281660000	3188.489014	0.9891346097
281680000	3181.192627	1.010548472
281700000	3079.520752	0.9947724938
281720000	3183.603027	0.9978357553
281740000	3147.242676	0.990414083
281760000	3145.679199	1.003834486
281780000	3029.345703	0.9776737094
281800000	3226.889648	0.9830636382
281820000	3073.500977	1.009388924
281840000	3188.225098	0.9928267002
281860000	3078.195068	1.01047945
281880000	3125.529297	0.9945108891
281900000	3058.803223	1.002307892
281920000	3115.721191	1.007995367
281940000	3201.813721	0.9864522219
281960000	3114.436768	1.003269792
281980000	3231.031006	0.9920140505
282000000	3096.422852	0.9691020846
282020000	3098.374268	0.9795306921
282040000	3235.307129	0.9829925299
282060000	3070.039062	1.007431984
282080000	3133.748535	0.9780374169
282100000	3139.822998	0.9827103615
282120000	3220.031738	1.014260054
282140000	3179.993164	0.9840817451
282160000	3116.370605	0.9855203629
282180000	3220.913574	0.9949659109
282200000	3185.608643	1.017023325
282220000	3128.206543	1.013022184
282240000	3225.554443	1.02553606
282260000	3196.94043	0.9938033819
282280000	3186.732422	1.009620428
282300000	3215.479736	0.9983320236
282320000	3149.554932	1.006908774
282340000	3190.748047	0.9980482459
282360000	3175.056396	0.9929337502
282380000	3180.443604	0.9762117863
282400000	3075.979004	1.009479761
282420000	3107.624023	0.9881823063
282440000	3286.370117	1.019748688
282460000	3203.477539	1.009084225
282480000	3242.053711	1.006486773
282500000	3149.3396	0.9844415784
282520000	3184.179688	0.9731562138
282540000	3209.455078	0.966861546
282560000	3223.477539	1.010528922
282580000	3163.074463	0.9941740036
282600000	3184.018066	1.014714122
282620000	3268.32251	1.035324574
282640000	3202.515137	1.003622055
282660000	3073.629639	1.014342546
282680000	3083.708496	0.9745334983
282700000	3208.831543	0.9514960051
282720000	3125.133301	0.9912567735
282740000	3151.411377	0.9900538325
282760000	3111.54248	0.9913102388
282780000	3122.697754	0.9880917072
282800000	3071.635254	0.9768875241
282820000	3133.317383	1.010588765
282840000	3146.113037	1.00131762
282860000	3135.223389	1.006566763
282880000	3265.354248	0.9934597611
282900000	3136.185547	0.9916844964
282920000	3106.683105	0.9895936251
282940000	3187.375	1.000564337
282960000	3263.674316	0.990311265
282980000	3340.193604	0.9876136184
283000000	3303.09082	0.9771606326
283020000	3236.449951	0.983181715
283040000	3115.893555	0.988702476
283060000	3279.862793	1.013407707
283080000	3179.968262	0.9951155782
283100000	3306.96582	1.013572335
283120000	3127.796631	1.009641409
283140000	3221.060547	1.000410557
283160000	3267.588379	1.002905011
283180000	3136.043945	0.9921004772
283200000	3133.540527	1.007932067
283220000	3184.970459	1.053802609
283240000	3098.098145	0.9973410368
283260000	3065.182617	0.9928457141
283280000	3152.552734	1.006821871
283300000	3228.597168	1.007834315
283320000	3197.046387	1.010533452
283340000	3139.553467	0.9851056337
283360000	3228.884277	1.007487178
283380000	3248.520752	0.992703259
283400000	3136.420898	0.9985568523
283420000	3232.447754	1.0181849
283440000	3186.605225	0.9926245809
283460000	3228.274902	0.9864721894
283480000	3148.415527	0.9935299158
283500000	3054.035889	0.9942140579
283520000	3110.075684	1.003775954
283540000	3157.6875	0.976149261
283560000	3149.258301	0.9761413932
283580000	3240.430664	0.9742116928
283600000	3194.011719	1.01437974
283620000	3163.678955	0.9861336946
283640000	3237.177979	1.015233994
283660000	3233.006836	0.9937790036
283680000	3251.508789	1.00800097
283700000	3170.306641	0.9995175004
283720000	3218.060791	1.001423001
283740000	3276.942627	1.010668159
283760000	3147.722168	0.9849234819
283780000	3195.948486	0.998049438
283800000	3190.714355	0.9681156874
283820000	3169.737793	0.9881218672
283840000	3147.516113	0.9952525496
283860000	3085.330322	1.016380906
283880000	3170.162109	0.9875531793
283900000	3179.05127	1.011675358
283920000	3128.92041	0.9904823899
283940000	3085.942383	1.0158391
283960000	3208.343262	1.01590848
283980000	3187.090088	1.01369524
284000000	3047.649902	1.014165282
284020000	3250.445801	1.020805836
284040000	3141.613281	1.018203139
284060000	3237.251465	0.9739813209
284080000	3122.226562	0.9804499745
284100000	3210.977051	0.9918144941
284120000	3164.01123	1.014138222
284140000	3228.383545	0.9992025495
284160000	3092.685303	1.010150552
284180000	3168.695557	0.9892125726
284200000	3225.729248	1.015408635
284220000	3206.559326	0.9964222908
284240000	3164.007812	1.018496156
284260000	3190.458008	1.004708409
284280000	3142.642578	1.0011729
284300000	3137.49292	1.024294972
284320000	3117.444336	0.9930663705
284340000	3168.773193	0.9926235676
284360000	3201.145996	0.9956169128
284380000	3199.752686	1.002269626
284400000	3064.203613	0.9948685765
284420000	3141.793945	0.9750739932
284440000	3162.771973	0.9824514389
284460000	3106.196045	0.9767590165
284480000	3065.015625	0.9889230132
284500000	3241.822754	0.9994100928
284520000	3196.919678	0.9887399673
284540000	3192.595459	0.9830797315
284560000	3065.474609	0.9993895292
284580000	3184.304688	1.014205575
284600000	3203.71582	1.013517976
284620000	3160.61377	0.9991053343
284640000	3150.342773	0.9885547757
284660000	3109.481445	1.007737517
284680000	3181.614258	0.9883288145
284700000	3196.229492	0.9774014354
284720000	3205.393311	0.9781033397
284740000	3221.026367	1.017636776
284760000	3311.766602	1.007034063
284780000	3185.674805	0.9920583963
284800000	3076.725342	0.9882665277
284820000	3221.779541	0.9878661633
284840000	3129.126465	0.9619339108
284860000	3144.925537	0.9776949883
284880000	3156.333496	0.99890697
284900000	3076.644531	0.9889547825
284920000	3219.398193	0.9906628132
284940000	3128.084473	0.9712305665
284960000	3226.155762	0.971997261
284980000	3218.673828	1.00902319
285000000	3219.667969	1.013293624
285020000	3196.73291	0.9795202613
285040000	3214.257812	0.9925964475
285060000	3147.464844	0.9993960261
285080000	3161.734863	0.9704430103
285100000	3188.680664	0.9926392436
285120000	3228.466797	1.005859494
285140000	3164.206055	1.012392521
285160000	3175.776123	0.9861329794
285180000	3160.272949	1.013028741
285200000	3307.291016	1.001323223
285220000	3219.220215	1.001719475
285240000	3184.808594	1.010575891
285260000	3203.07959	0.9739900827
285280000	3183.481934	1.007866383
285300000	3267.905518	1.011539936
285320000	3172.760254	1.003905654
285340000	3121.564941	1.012147665
285360000	3257.170898	0.99819839
285380000	3204.524902	1.011632681
285400000	3144.104492	0.9822947383
285420000	3113.062012	1.010115743
285440000	3117.187012	0.9914791584
285460000	3161.972656	1.000615597
285480000	3203.729492	1.00439322
285500000	3141.885742	0.9810608625
285520000	3132.589844	1.005519152
285540000	3186.052246	0.9944239259
285560000	3130.726807	0.9847354293
285580000	3127.379395	0.9868673086
285600000	3067.611572	0.9975707531
285620000	3209.95752	0.9713044167
285640000	3172.541992	0.9947763681
285660000	3176.787109	0.9976132512
285680000	3192.575684	0.9944224954
285700000	3157.530273	0.9987823367
285720000	3250.547852	0.9911598563
285740000	3225.766602	0.9850234985
285760000	3072.751709	0.9835571051
285780000	3090.275635	0.9792073965
285800000	3084.550293	1.012658
285820000	3163.959473	0.9962586164
285840000	3140.971191	0.9998489618
285860000	3135.09375	1.012401938
285880000	3140.834961	1.017613888
285900000	3148.088379	0.999914825
285920000	3162.780518	0.9859965444
285940000	3092.55957	1.006652832
