# Time     Valence0    Valence1     Valence2     Valence3     Valence4     Valence5     Valence6
2.500000000000000000e+04 1.592592592592592671e-01 5.358024691358024283e-01 2.901234567901234684e-01 1.481481481481481538e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.510000000000000000e+04 1.567901234567901370e-01 5.382716049382716417e-01 2.901234567901234684e-01 1.481481481481481538e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.520000000000000000e+04 1.567901234567901370e-01 5.382716049382716417e-01 2.901234567901234684e-01 1.481481481481481538e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.530000000000000000e+04 1.543209876543209791e-01 5.395061728395061929e-01 2.901234567901234684e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.540000000000000000e+04 1.543209876543209791e-01 5.395061728395061929e-01 2.901234567901234684e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.550000000000000000e+04 1.543209876543209791e-01 5.395061728395061929e-01 2.901234567901234684e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.560000000000000000e+04 1.543209876543209791e-01 5.395061728395061929e-01 2.901234567901234684e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.570000000000000000e+04 1.543209876543209791e-01 5.395061728395061929e-01 2.901234567901234684e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.580000000000000000e+04 1.543209876543209791e-01 5.395061728395061929e-01 2.901234567901234684e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.590000000000000000e+04 1.543209876543209791e-01 5.395061728395061929e-01 2.901234567901234684e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+04 1.530864197530864279e-01 5.395061728395061929e-01 2.913580246913580196e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.610000000000000000e+04 1.506172839506172978e-01 5.419753086419752952e-01 2.913580246913580196e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.620000000000000000e+04 1.506172839506172978e-01 5.419753086419752952e-01 2.913580246913580196e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.630000000000000000e+04 1.506172839506172978e-01 5.419753086419752952e-01 2.913580246913580196e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.640000000000000000e+04 1.506172839506172978e-01 5.419753086419752952e-01 2.913580246913580196e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.650000000000000000e+04 1.493827160493827189e-01 5.419753086419752952e-01 2.925925925925925708e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.660000000000000000e+04 1.481481481481481399e-01 5.419753086419752952e-01 2.938271604938271775e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.670000000000000000e+04 1.481481481481481399e-01 5.419753086419752952e-01 2.938271604938271775e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.680000000000000000e+04 1.469135802469135887e-01 5.419753086419752952e-01 2.950617283950617287e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.690000000000000000e+04 1.456790123456790098e-01 5.419753086419752952e-01 2.962962962962962798e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+04 1.444444444444444309e-01 5.419753086419752952e-01 2.975308641975308865e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.710000000000000000e+04 1.444444444444444309e-01 5.395061728395061929e-01 2.999999999999999889e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.720000000000000000e+04 1.444444444444444309e-01 5.395061728395061929e-01 2.999999999999999889e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.730000000000000000e+04 1.444444444444444309e-01 5.395061728395061929e-01 2.999999999999999889e-01 1.604938271604938391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.740000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.750000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.760000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.770000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.780000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.790000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.810000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.820000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.830000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.840000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.850000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.860000000000000000e+04 1.407407407407407496e-01 5.407407407407407440e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.870000000000000000e+04 1.382716049382715917e-01 5.432098765432098464e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.880000000000000000e+04 1.382716049382715917e-01 5.432098765432098464e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.890000000000000000e+04 1.382716049382715917e-01 5.432098765432098464e-01 3.012345679012345956e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+04 1.382716049382715917e-01 5.407407407407407440e-01 3.037037037037036979e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.910000000000000000e+04 1.382716049382715917e-01 5.407407407407407440e-01 3.037037037037036979e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.920000000000000000e+04 1.382716049382715917e-01 5.407407407407407440e-01 3.037037037037036979e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.930000000000000000e+04 1.382716049382715917e-01 5.407407407407407440e-01 3.037037037037036979e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.940000000000000000e+04 1.382716049382715917e-01 5.407407407407407440e-01 3.037037037037036979e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.950000000000000000e+04 1.382716049382715917e-01 5.382716049382716417e-01 3.061728395061728558e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.960000000000000000e+04 1.382716049382715917e-01 5.382716049382716417e-01 3.061728395061728558e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.970000000000000000e+04 1.382716049382715917e-01 5.382716049382716417e-01 3.061728395061728558e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.980000000000000000e+04 1.382716049382715917e-01 5.382716049382716417e-01 3.061728395061728558e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.990000000000000000e+04 1.382716049382715917e-01 5.382716049382716417e-01 3.061728395061728558e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+04 1.382716049382715917e-01 5.382716049382716417e-01 3.061728395061728558e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.010000000000000000e+04 1.345679012345679104e-01 5.407407407407407440e-01 3.074074074074074070e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.020000000000000000e+04 1.345679012345679104e-01 5.407407407407407440e-01 3.074074074074074070e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.030000000000000000e+04 1.345679012345679104e-01 5.407407407407407440e-01 3.074074074074074070e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.040000000000000000e+04 1.345679012345679104e-01 5.407407407407407440e-01 3.074074074074074070e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.050000000000000000e+04 1.345679012345679104e-01 5.407407407407407440e-01 3.074074074074074070e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.060000000000000000e+04 1.345679012345679104e-01 5.407407407407407440e-01 3.074074074074074070e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.070000000000000000e+04 1.345679012345679104e-01 5.407407407407407440e-01 3.074074074074074070e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.080000000000000000e+04 1.345679012345679104e-01 5.382716049382716417e-01 3.098765432098765649e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.090000000000000000e+04 1.345679012345679104e-01 5.382716049382716417e-01 3.098765432098765649e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+04 1.320987654320987525e-01 5.407407407407407440e-01 3.098765432098765649e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.110000000000000000e+04 1.308641975308642014e-01 5.407407407407407440e-01 3.111111111111111160e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.120000000000000000e+04 1.308641975308642014e-01 5.407407407407407440e-01 3.111111111111111160e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.130000000000000000e+04 1.308641975308642014e-01 5.407407407407407440e-01 3.111111111111111160e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.140000000000000000e+04 1.308641975308642014e-01 5.407407407407407440e-01 3.111111111111111160e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.150000000000000000e+04 1.308641975308642014e-01 5.407407407407407440e-01 3.111111111111111160e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.160000000000000000e+04 1.308641975308642014e-01 5.407407407407407440e-01 3.111111111111111160e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.170000000000000000e+04 1.296296296296296224e-01 5.407407407407407440e-01 3.123456790123456672e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.180000000000000000e+04 1.296296296296296224e-01 5.407407407407407440e-01 3.123456790123456672e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.190000000000000000e+04 1.283950617283950713e-01 5.407407407407407440e-01 3.135802469135802739e-01 1.728395061728394896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+04 1.283950617283950713e-01 5.395061728395061929e-01 3.135802469135802739e-01 1.851851851851851749e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.210000000000000000e+04 1.271604938271604923e-01 5.395061728395061929e-01 3.148148148148148251e-01 1.851851851851851749e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.220000000000000000e+04 1.259259259259259134e-01 5.395061728395061929e-01 3.160493827160493763e-01 1.851851851851851749e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.230000000000000000e+04 1.246913580246913622e-01 5.407407407407407440e-01 3.148148148148148251e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.240000000000000000e+04 1.246913580246913622e-01 5.382716049382716417e-01 3.172839506172839275e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.250000000000000000e+04 1.246913580246913622e-01 5.382716049382716417e-01 3.172839506172839275e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.260000000000000000e+04 1.246913580246913622e-01 5.382716049382716417e-01 3.172839506172839275e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.270000000000000000e+04 1.246913580246913622e-01 5.358024691358024283e-01 3.197530864197530853e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.280000000000000000e+04 1.246913580246913622e-01 5.358024691358024283e-01 3.197530864197530853e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.290000000000000000e+04 1.246913580246913622e-01 5.358024691358024283e-01 3.197530864197530853e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+04 1.246913580246913622e-01 5.358024691358024283e-01 3.197530864197530853e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.310000000000000000e+04 1.234567901234567833e-01 5.358024691358024283e-01 3.209876543209876365e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.320000000000000000e+04 1.234567901234567833e-01 5.333333333333333259e-01 3.234567901234567944e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.330000000000000000e+04 1.234567901234567833e-01 5.308641975308642236e-01 3.259259259259259522e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.340000000000000000e+04 1.234567901234567833e-01 5.308641975308642236e-01 3.259259259259259522e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.350000000000000000e+04 1.234567901234567833e-01 5.308641975308642236e-01 3.259259259259259522e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.360000000000000000e+04 1.234567901234567833e-01 5.308641975308642236e-01 3.259259259259259522e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.370000000000000000e+04 1.209876543209876532e-01 5.308641975308642236e-01 3.283950617283950546e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.380000000000000000e+04 1.209876543209876532e-01 5.308641975308642236e-01 3.283950617283950546e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.390000000000000000e+04 1.209876543209876532e-01 5.283950617283950102e-01 3.308641975308642125e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+04 1.209876543209876532e-01 5.283950617283950102e-01 3.308641975308642125e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.410000000000000000e+04 1.209876543209876532e-01 5.283950617283950102e-01 3.308641975308642125e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.420000000000000000e+04 1.209876543209876532e-01 5.283950617283950102e-01 3.308641975308642125e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.430000000000000000e+04 1.209876543209876532e-01 5.283950617283950102e-01 3.308641975308642125e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.440000000000000000e+04 1.209876543209876532e-01 5.283950617283950102e-01 3.308641975308642125e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.450000000000000000e+04 1.209876543209876532e-01 5.283950617283950102e-01 3.308641975308642125e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.460000000000000000e+04 1.209876543209876532e-01 5.283950617283950102e-01 3.308641975308642125e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.470000000000000000e+04 1.197530864197530881e-01 5.283950617283950102e-01 3.320987654320987637e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.480000000000000000e+04 1.197530864197530881e-01 5.283950617283950102e-01 3.320987654320987637e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.490000000000000000e+04 1.197530864197530881e-01 5.283950617283950102e-01 3.320987654320987637e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+04 1.197530864197530881e-01 5.283950617283950102e-01 3.320987654320987637e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.510000000000000000e+04 1.197530864197530881e-01 5.283950617283950102e-01 3.320987654320987637e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.520000000000000000e+04 1.197530864197530881e-01 5.283950617283950102e-01 3.320987654320987637e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.530000000000000000e+04 1.197530864197530881e-01 5.259259259259259078e-01 3.345679012345679215e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.540000000000000000e+04 1.197530864197530881e-01 5.234567901234568055e-01 3.370370370370370239e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.550000000000000000e+04 1.197530864197530881e-01 5.234567901234568055e-01 3.370370370370370239e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.560000000000000000e+04 1.185185185185185230e-01 5.234567901234568055e-01 3.382716049382716306e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.570000000000000000e+04 1.185185185185185230e-01 5.234567901234568055e-01 3.382716049382716306e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.580000000000000000e+04 1.185185185185185230e-01 5.209876543209877031e-01 3.407407407407407329e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.590000000000000000e+04 1.185185185185185230e-01 5.185185185185184897e-01 3.432098765432098908e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+04 1.185185185185185230e-01 5.160493827160493874e-01 3.456790123456789932e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.610000000000000000e+04 1.185185185185185230e-01 5.160493827160493874e-01 3.456790123456789932e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.620000000000000000e+04 1.148148148148148140e-01 5.160493827160493874e-01 3.493827160493827022e-01 1.975308641975308602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.630000000000000000e+04 1.135802469135802489e-01 5.172839506172839386e-01 3.481481481481481510e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.640000000000000000e+04 1.135802469135802489e-01 5.172839506172839386e-01 3.481481481481481510e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.650000000000000000e+04 1.135802469135802489e-01 5.172839506172839386e-01 3.481481481481481510e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.660000000000000000e+04 1.135802469135802489e-01 5.148148148148148362e-01 3.506172839506173089e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.670000000000000000e+04 1.135802469135802489e-01 5.148148148148148362e-01 3.506172839506173089e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.680000000000000000e+04 1.135802469135802489e-01 5.123456790123457338e-01 3.530864197530864113e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.690000000000000000e+04 1.135802469135802489e-01 5.123456790123457338e-01 3.530864197530864113e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.700000000000000000e+04 1.098765432098765399e-01 5.123456790123457338e-01 3.567901234567901203e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.710000000000000000e+04 1.098765432098765399e-01 5.098765432098765205e-01 3.592592592592592782e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.720000000000000000e+04 1.098765432098765399e-01 5.098765432098765205e-01 3.592592592592592782e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.730000000000000000e+04 1.098765432098765399e-01 5.098765432098765205e-01 3.592592592592592782e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.740000000000000000e+04 1.098765432098765399e-01 5.098765432098765205e-01 3.592592592592592782e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.750000000000000000e+04 1.086419753086419748e-01 5.098765432098765205e-01 3.604938271604938294e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.760000000000000000e+04 1.061728395061728447e-01 5.123456790123457338e-01 3.604938271604938294e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.770000000000000000e+04 1.061728395061728447e-01 5.123456790123457338e-01 3.604938271604938294e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.780000000000000000e+04 1.061728395061728447e-01 5.123456790123457338e-01 3.604938271604938294e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.790000000000000000e+04 1.049382716049382658e-01 5.123456790123457338e-01 3.617283950617283805e-01 2.098765432098765454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+04 1.037037037037037007e-01 5.111111111111110716e-01 3.629629629629629872e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.810000000000000000e+04 1.024691358024691357e-01 5.111111111111110716e-01 3.641975308641975384e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.820000000000000000e+04 1.024691358024691357e-01 5.111111111111110716e-01 3.641975308641975384e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.830000000000000000e+04 1.024691358024691357e-01 5.111111111111110716e-01 3.641975308641975384e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.840000000000000000e+04 1.024691358024691357e-01 5.111111111111110716e-01 3.641975308641975384e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.850000000000000000e+04 1.024691358024691357e-01 5.111111111111110716e-01 3.641975308641975384e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.860000000000000000e+04 1.024691358024691357e-01 5.111111111111110716e-01 3.641975308641975384e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.870000000000000000e+04 1.024691358024691357e-01 5.111111111111110716e-01 3.641975308641975384e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.880000000000000000e+04 1.024691358024691357e-01 5.111111111111110716e-01 3.641975308641975384e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.890000000000000000e+04 1.012345679012345706e-01 5.111111111111110716e-01 3.654320987654320896e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+04 1.012345679012345706e-01 5.086419753086419693e-01 3.679012345679012475e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.910000000000000000e+04 1.012345679012345706e-01 5.086419753086419693e-01 3.679012345679012475e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.920000000000000000e+04 1.000000000000000056e-01 5.086419753086419693e-01 3.691358024691357986e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.930000000000000000e+04 1.000000000000000056e-01 5.086419753086419693e-01 3.691358024691357986e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.940000000000000000e+04 1.000000000000000056e-01 5.086419753086419693e-01 3.691358024691357986e-01 2.222222222222222307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
