# Time     Monomers    Dimers     Chains     Loops     Gels/Branchedchains
1.600000000000000000e+03 9.399999999999999467e-01 5.700000000000000205e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 9.270000000000000462e-01 6.900000000000000577e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+03 9.250000000000000444e-01 7.099999999999999367e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+03 9.220000000000000417e-01 7.399999999999999634e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+03 9.220000000000000417e-01 7.399999999999999634e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+03 9.170000000000000373e-01 7.900000000000000078e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+03 9.170000000000000373e-01 7.900000000000000078e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+03 9.120000000000000329e-01 8.400000000000000522e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+03 9.120000000000000329e-01 8.400000000000000522e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+03 9.120000000000000329e-01 8.400000000000000522e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+03 9.030000000000000249e-01 9.400000000000000022e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+03 9.030000000000000249e-01 9.400000000000000022e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+03 9.030000000000000249e-01 9.400000000000000022e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+03 8.970000000000000195e-01 9.900000000000000466e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+03 8.930000000000000160e-01 1.039999999999999952e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+03 8.880000000000000115e-01 1.089999999999999997e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+03 8.850000000000000089e-01 1.110000000000000014e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+03 8.780000000000000027e-01 1.189999999999999947e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+03 8.780000000000000027e-01 1.189999999999999947e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+03 8.750000000000000000e-01 1.209999999999999964e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+03 8.659999999999999920e-01 1.310000000000000053e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.700000000000000000e+03 8.599999999999999867e-01 1.360000000000000098e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+03 8.549999999999999822e-01 1.409999999999999865e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+03 8.529999999999999805e-01 1.429999999999999882e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+03 8.479999999999999760e-01 1.479999999999999927e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.100000000000000000e+03 8.479999999999999760e-01 1.479999999999999927e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+03 8.459999999999999742e-01 1.509999999999999953e-01 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.300000000000000000e+03 8.439999999999999725e-01 1.479999999999999927e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000000e+03 8.439999999999999725e-01 1.479999999999999927e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+03 8.389999999999999680e-01 1.529999999999999971e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000000e+03 8.389999999999999680e-01 1.529999999999999971e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000000e+03 8.369999999999999662e-01 1.559999999999999998e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+03 8.349999999999999645e-01 1.580000000000000016e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+03 8.299999999999999600e-01 1.630000000000000060e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+03 8.299999999999999600e-01 1.630000000000000060e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000000e+03 8.249999999999999556e-01 1.680000000000000104e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000000e+03 8.219999999999999529e-01 1.700000000000000122e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.300000000000000000e+03 8.219999999999999529e-01 1.700000000000000122e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000000e+03 8.159999999999999476e-01 1.729999999999999871e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000000e+03 8.139999999999999458e-01 1.749999999999999889e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000000e+03 8.090000000000000524e-01 1.799999999999999933e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.700000000000000000e+03 8.090000000000000524e-01 1.799999999999999933e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.800000000000000000e+03 8.010000000000000453e-01 1.880000000000000004e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.900000000000000000e+03 8.010000000000000453e-01 1.880000000000000004e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+03 7.990000000000000435e-01 1.900000000000000022e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.100000000000000000e+03 7.940000000000000391e-01 1.950000000000000067e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000000e+03 7.860000000000000320e-01 1.950000000000000067e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.300000000000000000e+03 7.850000000000000311e-01 1.930000000000000049e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000000e+03 7.830000000000000293e-01 1.950000000000000067e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.500000000000000000e+03 7.800000000000000266e-01 1.970000000000000084e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000000e+03 7.780000000000000249e-01 2.000000000000000111e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.700000000000000000e+03 7.730000000000000204e-01 2.049999999999999878e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000000e+03 7.700000000000000178e-01 2.069999999999999896e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.900000000000000000e+03 7.680000000000000160e-01 2.099999999999999922e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+03 7.680000000000000160e-01 2.099999999999999922e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.100000000000000000e+03 7.680000000000000160e-01 2.099999999999999922e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000000000e+03 7.680000000000000160e-01 2.099999999999999922e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.300000000000000000e+03 7.610000000000000098e-01 2.169999999999999984e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.400000000000000000e+03 7.570000000000000062e-01 2.169999999999999984e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e+03 7.540000000000000036e-01 2.200000000000000011e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.600000000000000000e+03 7.540000000000000036e-01 2.200000000000000011e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.700000000000000000e+03 7.540000000000000036e-01 2.200000000000000011e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.800000000000000000e+03 7.540000000000000036e-01 2.200000000000000011e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.900000000000000000e+03 7.489999999999999991e-01 2.250000000000000056e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+03 7.469999999999999973e-01 2.270000000000000073e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.100000000000000000e+03 7.469999999999999973e-01 2.270000000000000073e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.200000000000000000e+03 7.439999999999999947e-01 2.300000000000000100e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.300000000000000000e+03 7.429999999999999938e-01 2.270000000000000073e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.400000000000000000e+03 7.429999999999999938e-01 2.270000000000000073e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.500000000000000000e+03 7.429999999999999938e-01 2.270000000000000073e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.600000000000000000e+03 7.379999999999999893e-01 2.320000000000000118e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.700000000000000000e+03 7.329999999999999849e-01 2.369999999999999885e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.800000000000000000e+03 7.329999999999999849e-01 2.369999999999999885e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.900000000000000000e+03 7.309999999999999831e-01 2.399999999999999911e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+03 7.289999999999999813e-01 2.369999999999999885e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.100000000000000000e+03 7.249999999999999778e-01 2.419999999999999929e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.200000000000000000e+03 7.199999999999999734e-01 2.469999999999999973e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.300000000000000000e+03 7.199999999999999734e-01 2.469999999999999973e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.400000000000000000e+03 7.199999999999999734e-01 2.469999999999999973e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.500000000000000000e+03 7.199999999999999734e-01 2.469999999999999973e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.600000000000000000e+03 7.199999999999999734e-01 2.469999999999999973e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.700000000000000000e+03 7.169999999999999707e-01 2.489999999999999991e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.800000000000000000e+03 7.109999999999999654e-01 2.520000000000000018e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.900000000000000000e+03 7.089999999999999636e-01 2.540000000000000036e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+04 7.059999999999999609e-01 2.570000000000000062e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000000e+04 6.989999999999999547e-01 2.640000000000000124e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.020000000000000000e+04 6.989999999999999547e-01 2.640000000000000124e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.030000000000000000e+04 6.909999999999999476e-01 2.720000000000000195e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.040000000000000000e+04 6.909999999999999476e-01 2.720000000000000195e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.050000000000000000e+04 6.909999999999999476e-01 2.720000000000000195e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.060000000000000000e+04 6.860000000000000542e-01 2.770000000000000240e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.070000000000000000e+04 6.860000000000000542e-01 2.770000000000000240e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.080000000000000000e+04 6.830000000000000515e-01 2.740000000000000213e-01 4.299999999999999656e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.090000000000000000e+04 6.770000000000000462e-01 2.760000000000000231e-01 4.700000000000000011e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+04 6.720000000000000417e-01 2.810000000000000275e-01 4.700000000000000011e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.110000000000000000e+04 6.680000000000000382e-01 2.819999999999999729e-01 5.099999999999999672e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.120000000000000000e+04 6.600000000000000311e-01 2.889999999999999791e-01 5.099999999999999672e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.130000000000000000e+04 6.600000000000000311e-01 2.889999999999999791e-01 5.099999999999999672e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.140000000000000000e+04 6.580000000000000293e-01 2.909999999999999809e-01 5.099999999999999672e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.150000000000000000e+04 6.560000000000000275e-01 2.939999999999999836e-01 5.099999999999999672e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.160000000000000000e+04 6.530000000000000249e-01 2.959999999999999853e-01 5.099999999999999672e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.170000000000000000e+04 6.530000000000000249e-01 2.959999999999999853e-01 5.099999999999999672e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.180000000000000000e+04 6.520000000000000240e-01 2.939999999999999836e-01 5.399999999999999939e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.190000000000000000e+04 6.490000000000000213e-01 2.959999999999999853e-01 5.399999999999999939e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+04 6.490000000000000213e-01 2.959999999999999853e-01 5.399999999999999939e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.210000000000000000e+04 6.440000000000000169e-01 3.009999999999999898e-01 5.399999999999999939e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.220000000000000000e+04 6.360000000000000098e-01 3.059999999999999942e-01 5.800000000000000294e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.230000000000000000e+04 6.360000000000000098e-01 3.059999999999999942e-01 5.800000000000000294e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.240000000000000000e+04 6.330000000000000071e-01 3.089999999999999969e-01 5.800000000000000294e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000000e+04 6.310000000000000053e-01 3.109999999999999987e-01 5.800000000000000294e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.260000000000000000e+04 6.260000000000000009e-01 3.160000000000000031e-01 5.800000000000000294e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.270000000000000000e+04 6.260000000000000009e-01 3.160000000000000031e-01 5.800000000000000294e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000000e+04 6.260000000000000009e-01 3.160000000000000031e-01 5.800000000000000294e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.290000000000000000e+04 6.199999999999999956e-01 3.190000000000000058e-01 6.199999999999999956e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+04 6.139999999999999902e-01 3.210000000000000075e-01 6.500000000000000222e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.310000000000000000e+04 6.099999999999999867e-01 3.240000000000000102e-01 6.700000000000000400e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.320000000000000000e+04 6.069999999999999840e-01 3.260000000000000120e-01 6.700000000000000400e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.330000000000000000e+04 6.049999999999999822e-01 3.210000000000000075e-01 7.399999999999999634e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.340000000000000000e+04 6.019999999999999796e-01 3.240000000000000102e-01 7.399999999999999634e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.350000000000000000e+04 6.019999999999999796e-01 3.240000000000000102e-01 7.399999999999999634e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.360000000000000000e+04 5.989999999999999769e-01 3.260000000000000120e-01 7.499999999999999722e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.370000000000000000e+04 5.949999999999999734e-01 3.260000000000000120e-01 7.900000000000000078e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.380000000000000000e+04 5.949999999999999734e-01 3.260000000000000120e-01 7.900000000000000078e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.390000000000000000e+04 5.929999999999999716e-01 3.280000000000000138e-01 7.900000000000000078e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+04 5.929999999999999716e-01 3.280000000000000138e-01 7.900000000000000078e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.410000000000000000e+04 5.929999999999999716e-01 3.280000000000000138e-01 7.900000000000000078e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.420000000000000000e+04 5.889999999999999680e-01 3.280000000000000138e-01 8.300000000000000433e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.430000000000000000e+04 5.879999999999999671e-01 3.260000000000000120e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.440000000000000000e+04 5.879999999999999671e-01 3.260000000000000120e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.450000000000000000e+04 5.849999999999999645e-01 3.280000000000000138e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.460000000000000000e+04 5.829999999999999627e-01 3.310000000000000164e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.470000000000000000e+04 5.829999999999999627e-01 3.310000000000000164e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.480000000000000000e+04 5.829999999999999627e-01 3.310000000000000164e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.490000000000000000e+04 5.749999999999999556e-01 3.380000000000000226e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+04 5.749999999999999556e-01 3.380000000000000226e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.510000000000000000e+04 5.749999999999999556e-01 3.380000000000000226e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.520000000000000000e+04 5.729999999999999538e-01 3.410000000000000253e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.530000000000000000e+04 5.729999999999999538e-01 3.410000000000000253e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.540000000000000000e+04 5.729999999999999538e-01 3.410000000000000253e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+04 5.729999999999999538e-01 3.410000000000000253e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.560000000000000000e+04 5.729999999999999538e-01 3.410000000000000253e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.570000000000000000e+04 5.699999999999999512e-01 3.430000000000000271e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.580000000000000000e+04 5.679999999999999494e-01 3.459999999999999742e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.590000000000000000e+04 5.629999999999999449e-01 3.509999999999999787e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+04 5.560000000000000497e-01 3.579999999999999849e-01 8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.610000000000000000e+04 5.540000000000000480e-01 3.559999999999999831e-01 8.999999999999999667e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.620000000000000000e+04 5.490000000000000435e-01 3.599999999999999867e-01 8.999999999999999667e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.630000000000000000e+04 5.490000000000000435e-01 3.599999999999999867e-01 8.999999999999999667e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.640000000000000000e+04 5.490000000000000435e-01 3.599999999999999867e-01 8.999999999999999667e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+04 5.470000000000000417e-01 3.629999999999999893e-01 8.999999999999999667e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.660000000000000000e+04 5.430000000000000382e-01 3.629999999999999893e-01 9.400000000000000022e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.670000000000000000e+04 5.430000000000000382e-01 3.629999999999999893e-01 9.400000000000000022e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.680000000000000000e+04 5.430000000000000382e-01 3.629999999999999893e-01 9.400000000000000022e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.690000000000000000e+04 5.420000000000000373e-01 3.609999999999999876e-01 9.800000000000000377e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+04 5.370000000000000329e-01 3.659999999999999920e-01 9.800000000000000377e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.710000000000000000e+04 5.370000000000000329e-01 3.659999999999999920e-01 9.800000000000000377e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.720000000000000000e+04 5.340000000000000302e-01 3.679999999999999938e-01 9.800000000000000377e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.730000000000000000e+04 5.320000000000000284e-01 3.699999999999999956e-01 9.800000000000000377e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.740000000000000000e+04 5.320000000000000284e-01 3.699999999999999956e-01 9.800000000000000377e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+04 5.310000000000000275e-01 3.679999999999999938e-01 1.010000000000000064e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.760000000000000000e+04 5.310000000000000275e-01 3.679999999999999938e-01 1.010000000000000064e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.770000000000000000e+04 5.310000000000000275e-01 3.679999999999999938e-01 1.010000000000000064e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.780000000000000000e+04 5.310000000000000275e-01 3.679999999999999938e-01 1.010000000000000064e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.790000000000000000e+04 5.280000000000000249e-01 3.699999999999999956e-01 1.010000000000000064e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+04 5.270000000000000240e-01 3.679999999999999938e-01 1.049999999999999961e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.810000000000000000e+04 5.250000000000000222e-01 3.699999999999999956e-01 1.049999999999999961e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.820000000000000000e+04 5.250000000000000222e-01 3.699999999999999956e-01 1.049999999999999961e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.830000000000000000e+04 5.250000000000000222e-01 3.699999999999999956e-01 1.049999999999999961e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.840000000000000000e+04 5.170000000000000151e-01 3.780000000000000027e-01 1.049999999999999961e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.850000000000000000e+04 5.160000000000000142e-01 3.750000000000000000e-01 1.089999999999999997e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.860000000000000000e+04 5.160000000000000142e-01 3.750000000000000000e-01 1.089999999999999997e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.870000000000000000e+04 5.160000000000000142e-01 3.750000000000000000e-01 1.089999999999999997e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.880000000000000000e+04 5.140000000000000124e-01 3.780000000000000027e-01 1.089999999999999997e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.890000000000000000e+04 5.140000000000000124e-01 3.780000000000000027e-01 1.089999999999999997e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+04 5.140000000000000124e-01 3.780000000000000027e-01 1.089999999999999997e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.910000000000000000e+04 5.140000000000000124e-01 3.780000000000000027e-01 1.089999999999999997e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.920000000000000000e+04 5.110000000000000098e-01 3.800000000000000044e-01 1.089999999999999997e-01 0.000000000000000000e+00 0.000000000000000000e+00
